metrics,1550227276949223874,,233.6,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550227409755027266,,144.1,,,,,8c1a3d81-82bc-40d7-9b77-1b2e5abe151c,emse/fayol/Mobile2,sensors
metrics,1550227433530401976,,154.8,,,,,8c1a3d81-82bc-40d7-9b77-1b2e5abe151c,emse/fayol/Mobile2,sensors
metrics,1550227514227055129,,54.4,,,,,8a3f92cf-aebf-43b5-9c9e-7f1862584a6c,emse/fayol/Mobile5,sensors
metrics,1550227565376797042,,244.2,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550227574233266755,,65.6,,,,,8a3f92cf-aebf-43b5-9c9e-7f1862584a6c,emse/fayol/Mobile5,sensors
metrics,1550227636981867917,,223.3,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550227637487146842,,114.4,,,,,8c1a3d81-82bc-40d7-9b77-1b2e5abe151c,emse/fayol/Mobile2,sensors
metrics,1550227639598405281,,28.3,,,,,3bfad906-c282-4bf3-9227-cd28259d6b9d,emse/fayol/Mobile4,sensors
metrics,1550227781130051386,,233.4,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550227909450704606,33.8,,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550228189030560553,,243.5,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550228525378644504,,254.3,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550228825381690955,,264.4,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550228990852841970,40.1,,,,,,8a3f92cf-aebf-43b5-9c9e-7f1862584a6c,emse/fayol/Mobile5,sensors
metrics,1550229049483542092,,,,,,23.8,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550229290884482801,,54.8,,,,,8a3f92cf-aebf-43b5-9c9e-7f1862584a6c,emse/fayol/Mobile5,sensors
metrics,1550229469487614706,32.8,,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550229629163198498,,275.3,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550229968144044851,37.9,,,,,,3bfad906-c282-4bf3-9227-cd28259d6b9d,emse/fayol/Mobile4,sensors
metrics,1550230064014130769,,38.4,,,,,3bfad906-c282-4bf3-9227-cd28259d6b9d,emse/fayol/Mobile4,sensors
metrics,1550230791033853821,39.1,,,,,,8a3f92cf-aebf-43b5-9c9e-7f1862584a6c,emse/fayol/Mobile5,sensors
metrics,1550230830447258665,27.9,,,,,,8c1a3d81-82bc-40d7-9b77-1b2e5abe151c,emse/fayol/Mobile2,sensors
metrics,1550231250536354275,,103,,,,,8c1a3d81-82bc-40d7-9b77-1b2e5abe151c,emse/fayol/Mobile2,sensors
metrics,1550231449533824677,31.8,,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550231825449376112,,287.3,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550232109548743971,,,,,,24.8,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550232176037189533,,48.5,,,,,3bfad906-c282-4bf3-9227-cd28259d6b9d,emse/fayol/Mobile4,sensors
metrics,1550232591075822908,,,,,,21.3,8a3f92cf-aebf-43b5-9c9e-7f1862584a6c,emse/fayol/Mobile5,sensors
metrics,1550232761442415845,,273,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550232857904538975,,88.8,,,,,8c1a3d81-82bc-40d7-9b77-1b2e5abe151c,emse/fayol/Mobile2,sensors
metrics,1550233328386505198,,,,,,20.3,3bfad906-c282-4bf3-9227-cd28259d6b9d,emse/fayol/Mobile4,sensors
metrics,1550233351112083806,,,,,,22.8,8c1a3d81-82bc-40d7-9b77-1b2e5abe151c,emse/fayol/Mobile2,sensors
metrics,1550233388391829389,36.9,,,,,,3bfad906-c282-4bf3-9227-cd28259d6b9d,emse/fayol/Mobile4,sensors
metrics,1550233604137196565,,58.8,,,,,3bfad906-c282-4bf3-9227-cd28259d6b9d,emse/fayol/Mobile4,sensors
metrics,1550233671460400903,,44.7,,,,,8a3f92cf-aebf-43b5-9c9e-7f1862584a6c,emse/fayol/Mobile5,sensors
metrics,1550233745980604203,,260.7,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550233911411269494,38.1,,,,,,8a3f92cf-aebf-43b5-9c9e-7f1862584a6c,emse/fayol/Mobile5,sensors
metrics,1550234466289854396,,78.5,,,,,8c1a3d81-82bc-40d7-9b77-1b2e5abe151c,emse/fayol/Mobile2,sensors
metrics,1550234648550031322,,68.9,,,,,3bfad906-c282-4bf3-9227-cd28259d6b9d,emse/fayol/Mobile4,sensors
metrics,1550234789623517869,,246.3,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550235260495279733,,78.9,,,,,3bfad906-c282-4bf3-9227-cd28259d6b9d,emse/fayol/Mobile4,sensors
metrics,1550235469627744378,30.8,,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550236004353636577,,89.5,,,,,3bfad906-c282-4bf3-9227-cd28259d6b9d,emse/fayol/Mobile4,sensors
metrics,1550236577786862051,,234,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550236637793101155,,222.2,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550236638242902529,,88.5,,,,,8c1a3d81-82bc-40d7-9b77-1b2e5abe151c,emse/fayol/Mobile2,sensors
metrics,1550236947101725074,,55.2,,,,,8a3f92cf-aebf-43b5-9c9e-7f1862584a6c,emse/fayol/Mobile5,sensors
metrics,1550237081832403035,,208.3,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550237216462492619,,99.8,,,,,3bfad906-c282-4bf3-9227-cd28259d6b9d,emse/fayol/Mobile4,sensors
metrics,1550237509676423246,,,,,,25.8,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550237859179904860,,65.5,,,,,8a3f92cf-aebf-43b5-9c9e-7f1862584a6c,emse/fayol/Mobile5,sensors
metrics,1550237897907015804,,198.2,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550238399200887924,,76.3,,,,,8a3f92cf-aebf-43b5-9c9e-7f1862584a6c,emse/fayol/Mobile5,sensors
metrics,1550238677977474240,,208.3,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550238737982947947,,219.4,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550238881996019025,,229.4,,,,,eefcdb28-7887-469a-a395-7b866cac3a81,emse/fayol/Mobile3,sensors
metrics,1550239001353858698,,21,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239001429004785,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239001504052755,31.1,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239006300630494,,21,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239006392426094,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239006475874863,29,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239011398714263,,27,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239011474033779,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239011549089978,28.7,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239016437858037,,21,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239016588076836,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239016663293301,28.6,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239021835789833,,29,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239021910688621,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239021985853923,28.5,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239026382631294,,28,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239026457582756,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239026557694041,28.4,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239031205359490,,21,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239031438502876,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239031513674926,28.4,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239036284945013,,27,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239036360753730,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239036435242331,28.3,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239041413952346,,26,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239041464528440,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239041516853701,28.3,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239046596615105,,21,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239046830391479,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239046905386261,28.3,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239051794351329,,27,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239051869627389,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239051961420599,28.3,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239056408121894,,28,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239056483399863,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239056558082292,28.3,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239061414325975,,21,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239061488986492,,,,,,23.6,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239061564163866,28.3,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239066285825678,,25,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239066369210937,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239066436036191,28.3,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239071441742029,,28,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239071517233980,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239071592579878,28.3,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239076613839714,,24,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239076697448108,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239076780795501,28.4,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239081277412860,,27,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239081352614725,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239081427743457,28.4,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239086275276266,,21,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239086358464749,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239086442094695,28.4,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239091364055437,,20,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239091439022287,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239091514025678,28.5,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239096394731749,,27,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239096478059502,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239096561611502,28.5,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239101433354289,,28,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239101506703131,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239101558151906,28.7,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239106405942701,,21,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239106489394644,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239106555982239,28.8,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239111328004197,,29,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239111402979052,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239111503361400,28.9,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239116450642057,,29,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239116525672813,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239116608999121,28.8,,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239121381030691,,24,,,,,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
metrics,1550239121456083025,,,,,,23.7,77b4e6bb-b11c-4c56-b95d-eb20283dc8ff,emse/fayol/e4/MobileEF4-01,sensors
