,date,id_google,id_facebook,id_amazon,id_apple,mean_variation,portfolio_1,portfolio_2,portfolio_3,mean_volume,mean_variation_friday
471,2017-03-06,471,471,471,471,0.8612928610892266,16022.718979200003,16612.752782400003,15947.528671799999,9554400.0,0.0
472,2017-03-07,472,472,472,472,0.8073216849172724,16024.6639144,16611.4518256,15940.859764800003,8564650.0,0.0
473,2017-03-08,473,473,473,473,0.7192990882151873,16070.045805999998,16658.6068942,15974.9988768,8042000.0,0.0
474,2017-03-09,474,474,474,474,0.9335820697100522,16113.30013,16700.30413,16006.316182999999,10250225.0,0.0
475,2017-03-10,475,475,475,475,0.6810220692592267,16230.488253399999,16814.756155299998,16106.5420791,10016825.0,2.724088277036907
476,2017-03-13,476,476,476,476,0.5665212327711013,16186.851456,16752.2344296,16039.2044584,7877625.0,0.0
477,2017-03-14,477,477,477,477,0.6850938355203241,16227.9092634,16788.6780879,16077.1060543,7790900.0,0.0
478,2017-03-15,478,478,478,478,1.0391093992681966,16248.093101299999,16811.8052837,16095.441324299998,12245075.0,0.0
479,2017-03-16,479,479,479,479,0.5119314502274901,16314.3279878,16868.8629725,16159.904950099999,8916200.0,0.0
480,2017-03-17,480,480,480,480,0.5884841589311332,16324.592748,16868.2347945,16157.096845499998,17393625.0,2.3539366357245326
481,2017-03-20,481,481,481,481,0.7389791530892806,16273.859198999999,16820.3990814,16108.840950599997,9288925.0,0.0
482,2017-03-21,482,482,482,482,2.564076216268696,16403.8321205,16957.9443158,16255.422320399999,19067775.0,0.0
483,2017-03-22,483,483,483,483,1.27070575230606,16056.3947417,16606.0728863,15931.2850477,11743950.0,0.0
484,2017-03-23,484,484,484,484,0.8951490236440406,16129.859855599998,16696.8359564,16049.0239214,9702300.0,0.0
485,2017-03-24,485,485,485,485,1.107888063395754,16170.352094099999,16741.7920155,16094.8679729,10794900.0,4.431552253583016
486,2017-03-27,486,486,486,486,1.8439830159400592,15951.1111693,16492.2331282,15850.225076800001,10256425.0,0.0
487,2017-03-28,487,487,487,487,1.5407963317482745,16168.9109858,16733.1630065,16077.003096299999,13179075.0,0.0
488,2017-03-29,488,488,488,488,1.283834903547881,16340.3149344,16909.5377724,16268.0216598,12997425.0,0.0
489,2017-03-30,489,489,489,489,0.6596492238508002,16502.084935599996,17120.1240976,16466.8661572,9357325.0,0.0
490,2017-03-31,490,490,490,490,0.8604878946650548,16482.0618266,17112.1008923,16461.9909683,9124875.0,3.4419515786602193
491,2017-04-03,491,491,491,491,1.0467227820313756,16540.911796599998,17220.429973899998,16572.0321507,9660875.0,0.0
492,2017-04-04,492,492,492,492,1.1274154007225325,16561.505961,17252.3519565,16595.0939775,9717525.0,0.0
493,2017-04-05,493,493,493,493,1.49626686167007,16733.7119601,17492.463072,16836.781095799997,13484925.0,0.0
494,2017-04-06,494,494,494,494,1.3309222743824902,16735.0799248,17511.2038132,16862.8456814,10962725.0,0.0
495,2017-04-07,495,495,495,495,0.9291280521490854,16587.0110824,17326.3101958,16684.796127,8314675.0,3.716512208596342
496,2017-04-10,496,496,496,496,0.7415884811005745,16566.4632205,17311.1292481,16673.9072919,8034000.0,0.0
497,2017-04-11,497,497,497,497,1.6587020033535702,16590.8180926,17366.2189402,16723.6329062,12777475.0,0.0
498,2017-04-12,498,498,498,498,0.7864409292985761,16493.9452879,17271.0594031,16624.1454805,8829775.0,0.0
499,2017-04-13,499,499,499,499,0.898017483240346,16424.7790746,17159.2242123,16516.190262499997,8271375.0,0.0
500,2017-04-17,500,500,500,500,1.3044222341790348,16408.695816,17121.0848826,16466.9708474,7962875.0,0.0
501,2017-04-18,501,501,501,501,0.8207433124274844,16579.9490036,17309.227933100003,16628.6500085,8335225.0,0.0
502,2017-04-19,502,502,502,502,1.118778998893165,16660.5263489,17411.759383999997,16726.2214466,9179175.0,0.0
503,2017-04-20,503,503,503,503,1.0015107178523481,16651.634014799998,17338.460117399998,16632.564143599997,10765300.0,0.0
504,2017-04-21,504,504,504,504,0.7624095359141264,16729.868775900002,17414.273820299997,16714.4818709,8361750.0,3.0496381436565057
505,2017-04-24,505,505,505,505,0.9249709926448667,16859.0042211,17544.096057,16835.475993399996,9009225.0,0.0
506,2017-04-25,506,506,506,506,0.9351745122355295,16945.2517314,17598.063786,16864.4618752,10422900.0,0.0
507,2017-04-26,507,507,507,507,0.9255121599147412,17058.4477324,17694.282779200003,16942.874851,9070575.0,0.0
508,2017-04-27,508,508,508,508,0.8276011527177255,17057.7168841,17715.649993,16961.4060246,8213425.0,0.0
509,2017-04-28,509,509,509,509,1.5514507088068064,17533.4649029,18242.0319791,17406.105980499997,15538400.0,6.205802835227225
510,2017-05-01,510,510,510,510,1.6541549894979513,17448.2642036,18045.9780866,17224.2261238,16600925.0,0.0
511,2017-05-02,511,511,511,511,1.0369663257597104,17699.146868199998,18343.4480131,17527.063963499997,18164650.0,0.0
512,2017-05-03,512,512,512,512,1.5996063211004212,17687.956031,18313.3059221,17462.919865899996,20140425.0,0.0
513,2017-05-04,513,513,513,513,1.2760534475236214,17647.3470522,18322.8210963,17483.8111429,15859475.0,0.0
514,2017-05-05,514,514,514,514,1.2140465921639587,17698.2598348,18328.337968599997,17471.033967199997,12313475.0,4.856186368655835
515,2017-05-08,515,515,515,515,1.5517953060237986,17690.0372426,18349.962164299995,17537.2401195,17331350.0,0.0
516,2017-05-09,516,516,516,516,1.0339913421534848,17934.7100296,18634.486864,17854.7027534,15357050.0,0.0
517,2017-05-10,517,517,517,517,0.9857401475726568,17873.657887999998,18602.453996,17836.344115,10289200.0,0.0
518,2017-05-11,518,518,518,518,0.9962281825169341,17768.964817699998,18465.3457781,17696.819742099997,10531525.0,0.0
519,2017-05-12,519,519,519,519,0.859700278567076,17904.387893399995,18638.2809645,17884.5869129,11700425.0,3.438801114268304
520,2017-05-15,520,520,520,520,0.959000633932019,17956.8687692,18714.8366984,17975.4246298,11613275.0,0.0
521,2017-05-16,521,521,521,521,0.7934530207245488,18000.400070000003,18761.704059199998,18009.136076799998,9673725.0,0.0
522,2017-05-17,522,522,522,522,2.488547834706094,17830.692117399998,18600.879201099997,17841.1533025,21643875.0,0.0
523,2017-05-18,523,523,523,523,1.8280194282156443,17555.8400344,18351.271984,17610.1380252,15534000.0,0.0
524,2017-05-19,524,524,524,524,0.8759505254894426,17871.7540467,18668.5752501,17911.113379299997,12128450.0,3.5038021019577705
525,2017-05-22,525,525,525,525,0.8224468873178108,17896.60006,18703.660024,17949.380011999998,9828925.0,0.0
526,2017-05-23,526,526,526,526,0.966393316463952,18056.6580478,18890.388047499997,18120.8319833,9105775.0,0.0
527,2017-05-24,527,527,527,527,0.9652298148576334,18064.607678,18893.9697716,18102.857790399998,10127800.0,0.0
528,2017-05-25,528,528,528,528,1.510053794299108,18191.872937,19019.2187597,18208.2386639,11402375.0,0.0
529,2017-05-26,529,529,529,529,0.8218156579962951,18376.019935199998,19198.0499964,18356.409998799998,10411250.0,3.2872626319851803
530,2017-05-30,530,530,530,530,0.6977589056151906,18368.939043799997,19198.9010594,18350.879033399997,9520675.0,0.0
531,2017-05-31,531,531,531,531,1.5950028740477902,18445.492022,19273.6660616,18419.2760554,12209075.0,0.0
532,2017-06-01,532,532,532,532,0.9940290985517901,18364.187185299998,19206.545272599997,18359.341227399997,8700000.0,0.0
533,2017-06-02,533,533,533,533,1.3615277250102906,18380.253258200002,19223.3880986,18379.5040466,12532100.0,5.4461109000411625
534,2017-06-05,534,534,534,534,0.9088199960962277,18533.6787088,19373.0846452,18514.666625599995,10456025.0,0.0
535,2017-06-06,535,535,535,535,1.3624806676255565,18578.435875799998,19433.0518065,18558.9237603,11310750.0,0.0
536,2017-06-07,536,536,536,536,0.8781136636762088,18543.9852756,19384.402264799995,18530.018288,9353300.0,0.0
537,2017-06-08,537,537,537,537,0.818712629220711,18622.187937,19470.5669148,18609.806946,10825000.0,0.0
538,2017-06-09,538,538,538,538,6.283282914260793,18654.35016,19489.8740952,18620.3960948,27854375.0,25.133131657043172
539,2017-06-12,539,539,539,539,3.0814912251996436,17773.9760308,18557.2760866,17696.780161199997,29672050.0,0.0
540,2017-06-13,540,540,540,540,1.6480494205244822,17987.8227128,18772.3408205,17894.4909523,15310525.0,0.0
541,2017-06-14,541,541,541,541,2.257990525363131,18131.5489419,18931.4421525,18036.526213099998,14451150.0,0.0
542,2017-06-15,542,542,542,542,1.8900847136027321,17632.5720222,18388.8211563,17512.8313031,14666650.0,0.0
543,2017-06-16,543,543,543,543,1.48859730191095,17962.09986,18825.487928399998,17932.5519406,21952725.0,5.9543892076438
544,2017-06-19,544,544,544,544,1.7786045749226904,18201.4163912,19099.1482598,18174.1482254,14536150.0,0.0
545,2017-06-20,545,545,545,545,1.2151767968354992,18215.792142,19023.116016,18115.365890999998,11211700.0,0.0
546,2017-06-21,546,546,546,546,1.1011068797175452,18159.7542546,18977.8002843,18064.224298499998,10107575.0,0.0
547,2017-06-22,547,547,547,547,0.9374134509206531,18229.7688592,19046.2278748,18122.5939304,8826650.0,0.0
548,2017-06-23,548,548,548,548,1.228644994032845,18201.620069599998,19023.8869685,18097.8069909,14468350.0,4.91457997613138
549,2017-06-26,549,549,549,549,2.0352159342843024,18445.9900704,19223.542041599998,18276.8279748,12181675.0,0.0
550,2017-06-27,550,550,550,550,2.046528708300988,18062.062893799997,18848.4559358,17946.105861199998,12621250.0,0.0
551,2017-06-28,551,551,551,551,2.343978739389564,17855.6649644,18639.5139716,17766.776042600002,11315125.0,0.0
552,2017-06-29,552,552,552,552,2.19668991653654,17907.932031800003,18669.0200903,17789.0622095,15768775.0,0.0
553,2017-06-30,553,553,553,553,1.3916674609084325,17880.5856733,18655.428761799998,17781.648783999997,11542650.0,5.56666984363373
554,2017-07-03,554,554,554,554,2.2197345878317387,17773.8049592,18537.3318797,17694.671945299997,8189850.0,0.0
555,2017-07-05,555,555,555,555,1.7522684868220118,17549.535268699998,18323.20238,17501.576385599998,10342700.0,0.0
556,2017-07-06,556,556,556,556,1.3409319703985523,17567.6098569,18348.4077885,17514.4478507,10941175.0,0.0
557,2017-07-07,557,557,557,557,1.4041500642413018,17624.374694,18415.5946472,17570.3846196,9274700.0,5.616600256965207
558,2017-07-10,558,558,558,558,1.5316168370918897,17878.542172,18678.8251216,17809.9970854,9802100.0,0.0
559,2017-07-11,559,559,559,559,1.216805850181957,18027.483668799996,18823.9657642,17938.387786599997,9386350.0,0.0
560,2017-07-12,560,560,560,560,1.2690986277861773,18234.123169,19000.1581609,18092.860084499996,13191150.0,0.0
561,2017-07-13,561,561,561,561,1.2985687607095293,18354.2400173,19087.0769276,18148.2149372,10826025.0,0.0
562,2017-07-14,562,562,562,562,0.9100200666063315,18457.6203212,19160.532328399997,18232.198310199998,9914900.0,3.640080266425326
563,2017-07-17,563,563,563,563,1.261080494220939,18515.647152600002,19223.890185599997,18295.8662682,10382600.0,0.0
564,2017-07-18,564,564,564,564,1.8883921827631096,18495.40006,19224.339977199998,18311.539917799997,11688325.0,0.0
565,2017-07-19,565,565,565,565,1.076196264890374,18826.8639242,19550.4159575,18602.4278857,12846275.0,0.0
566,2017-07-20,566,566,566,566,1.2565566104383517,18958.0168758,19682.7176892,18726.617671199998,10122200.0,0.0
567,2017-07-21,567,567,567,567,1.1600402810407784,18785.0144027,19487.0654618,18539.937496799997,11360550.0,4.6401611241631135
568,2017-07-24,568,568,568,568,1.4609775372023348,18901.5536624,19615.649581100002,18654.657662899997,11349125.0,0.0
569,2017-07-25,569,569,569,569,1.2177222665556942,18913.5412095,19679.807503199998,18764.1295722,10336425.0,0.0
570,2017-07-26,570,570,570,570,0.99931132509199,19010.9876291,19784.1355559,18879.1816693,14006875.0,0.0
571,2017-07-27,571,571,571,571,4.054433608144297,19432.3533521,20155.8965711,19208.742536899998,28897925.0,0.0
572,2017-07-28,572,572,572,572,2.007915311715853,18721.6223949,19328.8523022,18410.214205199998,12831775.0,8.031661246863411
573,2017-07-31,573,573,573,573,2.2201998961044516,18910.708873400003,19480.9427915,18522.3606937,13661750.0,0.0
574,2017-08-01,574,574,574,574,1.095948535718449,18641.0412585,19166.7280911,18228.9041109,13900975.0,0.0
575,2017-08-02,575,575,575,575,2.0574286448513104,18877.357127,19456.5191609,18642.7251581,23316250.0,0.0
576,2017-08-03,576,576,576,576,1.2029796512287674,18796.2250915,19374.8319109,18537.6098797,10587350.0,0.0
577,2017-08-04,577,577,577,577,0.9123320785433358,18688.534125899998,19234.6031058,18394.259182399997,8787550.0,3.649328314173343
578,2017-08-07,578,578,578,578,1.039683646947582,18754.471012,19288.168154199997,18449.4681522,9591725.0,0.0
579,2017-08-08,579,579,579,579,1.436843754214871,18857.419243,19378.123056700002,18549.5610489,13640950.0,0.0
580,2017-08-09,580,580,580,580,1.1682436360622637,18709.7855598,19227.072533699997,18429.3625257,10427075.0,0.0
581,2017-08-10,581,581,581,581,2.3866773932937004,18671.2196892,19167.5546676,18382.4246304,17286275.0,0.0
582,2017-08-11,582,582,582,582,1.5079544113685244,18395.1618966,18862.6489983,18068.4831393,11180775.0,6.0318176454740975
583,2017-08-14,583,583,583,583,0.900721080593144,18696.720983299998,19194.1749491,18393.0570035,9828575.0,0.0
584,2017-08-15,584,584,584,584,0.961825752329168,18839.4282892,19355.8873252,18559.1213784,10406850.0,0.0
585,2017-08-16,585,585,585,585,1.2588413096970503,18817.02909,19313.187210599997,18531.057273799997,11897575.0,0.0
586,2017-08-17,586,586,586,586,1.7657237799364618,18709.5802635,19219.7064291,18431.398448099997,12486550.0,0.0
587,2017-08-18,587,587,587,587,1.3013213606300755,18406.646042,18902.003213,18125.1532524,11787300.0,5.205285442520302
588,2017-08-21,588,588,588,588,1.4368361197003714,18383.4911641,18857.134119399998,18074.674095399998,10595975.0,0.0
589,2017-08-22,589,589,589,589,1.4191493203279406,18431.2878826,18876.955990299997,18091.494001299998,9228075.0,0.0
590,2017-08-23,590,590,590,590,0.9058064752382282,18531.5720193,18976.9491423,18181.4612615,8253525.0,0.0
591,2017-08-24,591,591,591,591,1.6434994966081928,18578.581778699998,19014.4336215,18222.6395575,10078825.0,0.0
592,2017-08-25,592,592,592,592,1.1520549383445955,18499.653864,18950.1728334,18164.6007746,10618200.0,4.608219753378382
593,2017-08-28,593,593,593,593,1.006254940789121,18386.9019614,18826.1318,18065.5237642,9550725.0,0.0
594,2017-08-29,594,594,594,594,1.997971667577172,18244.9600096,18698.2300528,17966.7301668,11174450.0,0.0
595,2017-08-30,595,595,595,595,1.1921915769103948,18591.501957400003,19063.9930228,18331.7230918,10653425.0,0.0
596,2017-08-31,596,596,596,596,0.942776458003994,18811.5059216,19296.156063799997,18527.540069999995,12231425.0,0.0
597,2017-09-01,597,597,597,597,0.819254976249184,18997.6579786,19479.1011397,18695.3072021,7938000.0,3.277019904996736
598,2017-09-05,598,598,598,598,1.7945319372510733,18850.288349399998,19321.216355700002,18546.3023011,11722250.0,0.0
599,2017-09-06,599,599,599,599,1.4025165666843504,18760.606414500002,19209.2953734,18429.5433888,9803900.0,0.0
600,2017-09-07,600,600,600,600,1.2746573187202224,18822.157888,19270.8048556,18474.7128324,10939375.0,0.0
601,2017-09-08,601,601,601,601,1.535866830489827,18886.0837028,19325.2086938,18499.134747599997,10806700.0,6.143467321959308
602,2017-09-11,602,602,602,602,1.0780655509362915,18818.6479586,19252.817152400003,18430.667188400002,11851625.0,0.0
603,2017-09-12,603,603,603,603,1.6045483900635462,18949.515120199998,19402.653267499998,18600.229260699998,21628950.0,0.0
604,2017-09-13,604,604,604,604,1.1922602677225416,18867.7464431,19328.987426300002,18502.2054459,14626000.0,0.0
605,2017-09-14,605,605,605,605,0.969701357821067,18911.1898744,19432.2689356,18598.5410246,11171825.0,0.0
606,2017-09-15,606,606,606,606,1.342988345560244,18805.1991088,19340.396085700002,18520.6741161,17760175.0,5.371953382240976
607,2017-09-18,607,607,607,607,1.7172743807008355,18833.466367200002,19348.5933654,18549.9333292,11485400.0,0.0
608,2017-09-19,608,608,608,608,1.0698379479404057,18685.6066718,19174.279759099998,18381.4217607,9396750.0,0.0
609,2017-09-20,609,609,609,609,1.6817458146875053,18700.984649399998,19123.72356,18290.5795252,17443525.0,0.0
610,2017-09-21,610,610,610,610,1.4054503974604664,18677.7531074,19096.622074400002,18225.5220978,13075325.0,0.0
611,2017-09-22,611,611,611,611,1.156515980736776,18459.113133,18853.8410208,17950.8028962,15609250.0,4.626063922947104
612,2017-09-25,612,612,612,612,2.4685128182460234,18314.7232926,18677.771202,17766.4032094,23154925.0,0.0
613,2017-09-26,613,613,613,613,1.4779145638155107,18176.2987836,18617.7697671,17759.077807499998,16313750.0,0.0
614,2017-09-27,614,614,614,614,1.4992941711351593,18293.003834,18722.717961799997,17872.2260512,12533750.0,0.0
615,2017-09-28,615,615,615,615,1.0551840416042995,18442.9738765,18839.087791899998,17952.9017951,9431775.0,0.0
616,2017-09-29,616,616,616,616,1.1432510086864986,18556.9931055,18957.2380362,18038.5361068,11441250.0,4.573004034745995
617,2017-10-02,617,617,617,617,1.508240611992112,18716.007778,19081.941796,18145.905779,8954350.0,0.0
618,2017-10-03,618,618,618,618,0.991006113561845,18582.99999,18967.635918,18051.953841,6993875.0,0.0
619,2017-10-04,619,619,619,619,1.183539334140304,18581.2232986,18937.4703664,18008.7244134,8942875.0,0.0
620,2017-10-05,620,620,620,620,1.326411507648374,18665.253603999998,19098.120713800003,18182.4826912,10076850.0,0.0
621,2017-10-06,621,621,621,621,1.4453613145978796,18800.252169699997,19228.610221,18295.696211199996,8872025.0,5.781445258391519
622,2017-10-09,622,622,622,622,1.1212350949912422,19062.611807,19506.5638148,18544.9218092,8665825.0,0.0
623,2017-10-10,623,623,623,623,1.6469676265276485,19098.220852899998,19551.0497794,18590.5577558,7752850.0,0.0
624,2017-10-11,624,624,624,624,1.08238306351356,19002.0129226,19458.0100843,18514.060166299998,8054925.0,0.0
625,2017-10-12,625,625,625,625,1.1118573186470542,19127.4731926,19582.2071776,18614.0672208,7951450.0,0.0
626,2017-10-13,626,626,626,626,0.7188705792272212,19245.39983,19722.0278696,18745.1418404,8413450.0,2.875482316908885
627,2017-10-16,627,627,627,627,0.9618965837523155,19309.5319322,19777.17785,18807.677792399998,9634925.0,0.0
628,2017-10-17,628,628,628,628,0.8782891528611578,19327.4512589,19788.4192544,18843.0412402,9649325.0,0.0
629,2017-10-18,629,629,629,629,1.1870810878847453,19428.442998,19869.8151588,18917.685135199998,8170975.0,0.0
630,2017-10-19,630,630,630,630,1.3486187743327682,19155.499789999998,19544.659916,18569.929958,15263600.0,0.0
631,2017-10-20,631,631,631,631,0.940517188470362,19207.8632119,19596.9303268,18610.936335,10031150.0,3.762068753881448
632,2017-10-23,632,632,632,632,2.1366818036344704,19161.990855999997,19530.8738104,18549.8397806,10202375.0,0.0
633,2017-10-24,633,633,633,633,1.1124993560744643,18861.49995,19228.8438708,18293.2657702,8490300.0,0.0
634,2017-10-25,634,634,634,634,1.710430290715844,18911.101877,19324.445003899997,18401.517096099997,10329925.0,0.0
635,2017-10-26,635,635,635,635,1.1968410531573945,18970.0791771,19392.554139,18455.5880618,9123600.0,0.0
636,2017-10-27,636,636,636,636,3.5561461571119697,19718.855783699997,20376.074923199998,19394.254872999998,24118050.0,14.224584628447879
637,2017-10-30,637,637,637,637,2.150139999973432,20218.562893,20939.826018399996,19972.968036599996,19438050.0,0.0
638,2017-10-31,638,638,638,638,1.20014420614394,20431.8119566,21197.3938351,20267.7977745,15257175.0,0.0
639,2017-11-01,639,639,639,639,1.5400113830314581,20511.3861824,21236.0092202,20315.3371156,19921250.0,0.0
640,2017-11-02,640,640,640,640,1.818416448565665,20367.199687700002,21077.4948404,20120.4268632,20414300.0,0.0
641,2017-11-03,641,641,641,641,1.729896842987499,20434.6508722,21169.417105300003,20307.079174299997,20512150.0,6.919587371949996
642,2017-11-06,642,642,642,642,1.3717299858818932,20525.1989452,21331.2450658,20441.669036799998,13211325.0,0.0
643,2017-11-07,643,643,643,643,0.9863628753523841,20704.504109,21543.5230664,20663.5750776,10272750.0,0.0
644,2017-11-08,644,644,644,644,1.1656352125615572,20701.0576218,21545.1435336,20672.4555868,9643450.0,0.0
645,2017-11-09,645,645,645,645,1.3949689827243237,20701.401668299997,21582.8705648,20718.1266066,11767700.0,0.0
646,2017-11-10,646,646,646,646,0.6201363629170986,20668.8458694,21556.9177065,20705.4877525,9778900.0,2.4805454516683945
647,2017-11-13,647,647,647,647,1.0040309706495179,20577.6319218,21465.8539371,20605.9979677,7577425.0,0.0
648,2017-11-14,648,648,648,648,1.19970410450075,20628.307039699997,21532.0088417,20664.4386805,9616500.0,0.0
649,2017-11-15,649,649,649,649,1.0237610273353601,20487.729304200002,21397.791254999996,20508.8992032,11048625.0,0.0
650,2017-11-16,650,650,650,650,0.9147889204206137,20610.000016199996,21495.924195599997,20602.752106999997,10647025.0,0.0
651,2017-11-17,651,651,651,651,1.0933349071564382,20727.410178699996,21624.4372036,20705.691085,9682000.0,4.373339628625753
652,2017-11-20,652,652,652,652,0.7062472519971021,20582.646881999997,21463.900015799998,20563.633945199996,7358050.0,0.0
653,2017-11-21,653,653,653,653,1.3784416634468641,20634.3436963,21521.626744,20619.9727718,10802925.0,0.0
654,2017-11-22,654,654,654,654,1.0702353290505984,20855.50011,21734.5960596,20829.4440534,10066700.0,0.0
655,2017-11-24,655,655,655,655,1.2580833126076003,20991.4116083,21969.018551300003,21088.232667099997,6879500.0,5.032333250430401
656,2017-11-27,656,656,656,656,1.346985253019014,21338.5582142,22437.0323936,21535.262441,10278300.0,0.0
657,2017-11-28,657,657,657,657,1.5987950615241255,21435.4577851,22509.208936,21565.7270626,11698075.0,0.0
658,2017-11-29,658,658,658,658,3.64649832452268,21232.868627099997,22301.624805599997,21370.494773399998,23829200.0,0.0
659,2017-11-30,659,659,659,659,1.691074141024453,20769.731865799997,21831.536643499996,20941.244533899997,18267000.0,0.0
660,2017-12-01,660,660,660,660,2.272139046744414,20736.495163500003,21836.5503726,20957.3403648,16489625.0,9.088556186977655
661,2017-12-04,661,661,661,661,2.760605190990848,20791.7904346,21906.1194769,21060.8555203,16210025.0,0.0
662,2017-12-05,662,662,662,662,2.8993661654179466,20184.0619422,21228.4460262,20407.962016999998,13420550.0,0.0
663,2017-12-06,663,663,663,663,2.247796194739603,20301.236937,21336.047898,20474.847898,13235275.0,0.0
664,2017-12-07,664,664,664,664,1.5133765158483479,20635.094823599997,21671.5166397,20774.4966225,12511900.0,0.0
665,2017-12-08,665,665,665,665,1.3672782726105046,21001.6741752,21978.7173138,21033.837396799998,11894975.0,5.469113090442018
666,2017-12-11,666,666,666,666,1.3469332984251705,20863.2798788,21854.9897204,20911.849667,12999675.0,0.0
667,2017-12-12,667,667,667,667,1.1458496563864442,20932.311145999996,21950.973050899996,21039.408935099997,9944675.0,0.0
668,2017-12-13,668,668,668,668,0.9125901139939612,20952.152067,22003.2440175,21091.9280085,10583400.0,0.0
669,2017-12-14,669,669,669,669,1.2772252256534653,20935.072424299997,21944.461376599997,21028.0413478,9710125.0,0.0
670,2017-12-15,670,670,670,670,1.2484493493278679,21122.2953337,22174.0714063,21250.4874683,19171725.0,4.9937973973114715
671,2017-12-18,671,671,671,671,1.21633728920192,21312.2987161,22354.957844200002,21413.5380124,12797175.0,0.0
672,2017-12-19,672,672,672,672,1.0418821683722326,21336.6648158,22397.6780039,21447.9720983,11570875.0,0.0
673,2017-12-20,673,673,673,673,1.240985762238025,21322.037973399998,22393.337965299997,21448.739866099997,9743975.0,0.0
674,2017-12-21,674,674,674,674,0.9213935065356873,21128.5399458,22180.1870403,21250.843092900002,8917350.0,0.0
675,2017-12-22,675,675,675,675,0.5705186673852549,21073.009483799997,22129.4503185,21217.8362689,6799775.0,2.2820746695410197
676,2017-12-26,676,676,676,676,1.201030565760846,20942.6898671,21982.570778000005,21033.704880600002,11212150.0,0.0
677,2017-12-27,677,677,677,677,0.9517680316662069,20995.9274932,22080.3855799,21124.9636057,8533350.0,0.0
678,2017-12-28,678,678,678,678,0.7320469145329385,21086.5597996,22189.719875199997,21246.9399364,7844950.0,0.0
679,2017-12-29,679,679,679,679,0.9975636567738666,21014.116795399997,22093.1057423,21153.1458417,9959325.0,3.9902546270954664
680,2018-01-02,680,680,680,680,1.914094442291318,20939.5637136,21981.1938846,21035.990035000003,11909975.0,0.0
681,2018-01-03,681,681,681,681,1.7253845003658732,21289.116710099996,22312.875754499997,21341.691606499997,12735875.0,0.0
682,2018-01-04,682,682,682,682,0.9328306978643308,21594.09968,22607.3437628,21575.5157162,10085550.0,0.0
683,2018-01-05,683,683,683,683,1.2608726658274292,21739.212982999998,22786.6661012,21750.518148799998,10514575.0,5.043490663309717
684,2018-01-08,684,684,684,684,1.2163517535534687,21960.057937999998,23046.511031600003,21996.627156399998,10972400.0,0.0
685,2018-01-09,685,685,685,685,1.0197633413621325,22173.710231600002,23308.9403684,22239.5103786,9635225.0,0.0
686,2018-01-10,686,686,686,686,1.020137358121131,21962.5051808,23089.6562744,22036.5243528,9554650.0,0.0
687,2018-01-11,687,687,687,687,0.8321770051669063,22169.1419024,23323.781912899998,22262.2038135,8089900.0,0.0
688,2018-01-12,688,688,688,688,1.9373830470992637,21958.8430509,23362.0630896,22388.2889578,27533400.0,7.749532188397055
689,2018-01-16,689,689,689,689,2.336289869393694,22547.445925999997,24061.3268954,23033.0288066,18636425.0,0.0
690,2018-01-17,690,690,690,690,2.0479828991763704,22348.5235336,23860.121589099996,22835.9356005,17208900.0,0.0
691,2018-01-18,691,691,691,691,1.5212521348213939,22287.670897699998,23755.198568,22766.446417799998,14930850.0,0.0
692,2018-01-19,692,692,692,692,1.194717697063239,22469.7179976,23955.5669328,22940.770987800002,16402075.0,4.778870788252956
693,2018-01-22,693,693,693,693,1.9512525350878078,22374.6253812,23793.727518599997,22753.585553999998,13481550.0,0.0
694,2018-01-23,694,694,694,694,1.6721555273462962,22892.776825399997,24356.8426712,23244.952731799996,16217575.0,0.0
695,2018-01-24,695,695,695,695,2.422885716573327,23318.783427399998,24841.0642744,23674.080359599997,20915925.0,0.0
696,2018-01-25,696,696,696,696,1.5553551604838074,23140.737943399996,24665.7969533,23486.7608601,16285050.0,0.0
697,2018-01-26,697,697,697,697,1.4640532038790923,23247.5308606,24858.4979392,23646.454018399996,15944575.0,5.856212815516369
698,2018-01-29,698,698,698,698,1.7335623434981033,23355.3423282,25007.388571199997,23765.1126544,19543600.0,0.0
699,2018-01-30,699,699,699,699,2.3380733696285505,23151.1889048,24791.2532024,23516.693299799997,18583750.0,0.0
700,2018-01-31,700,700,700,700,1.5733287047245554,23516.311810299998,25332.941122,24064.761190199995,20929350.0,0.0
701,2018-02-01,701,701,701,701,2.857608562464769,23441.505921,25244.5089093,23995.096906699997,28242000.0,0.0
702,2018-02-02,702,702,702,702,3.3021166533986177,23549.9568845,25442.858068999994,24229.818111,32313725.0,13.20846661359447
703,2018-02-05,703,703,703,703,6.188429488968133,22643.165768099996,24339.863917799998,23132.584073799997,30290000.0,0.0
704,2018-02-06,704,704,704,704,5.5148610209984685,21755.9262527,23484.2859332,22390.9358176,30129275.0,0.0
705,2018-02-07,705,705,705,705,2.914475645951796,22890.0839194,24840.2219779,23713.0118965,22185600.0,0.0
706,2018-02-08,706,706,706,706,5.1814900686664185,22497.970206599995,24442.7174514,23348.341337599995,26076625.0,0.0
707,2018-02-09,707,707,707,707,5.94056225391263,21716.536927,23577.395003200003,22551.2111158,32051900.0,23.76224901565052
708,2018-02-12,708,708,708,708,3.1549536894316943,21900.0212172,23662.5544248,22584.0944368,25427050.0,0.0
709,2018-02-13,709,709,709,709,1.8528034488345815,22045.959130199997,23932.446419999997,22908.736414599996,15385400.0,0.0
